date,mp_shock_ns,mp_shock_mr,mp_shock_rr,mp_shock_int_rr_mar_ns,mp_shock_int_rr_ns
1969-01-01,,,-0.0227409992367029,-0.0227409992367029,-0.0227409992367029
1969-04-01,,,0.0674920007586479,0.0674920007586479,0.0674920007586479
1969-07-01,,,0.0484360009431839,0.0484360009431839,0.0484360009431839
1969-10-01,,,0.0165860000997782,0.0165860000997782,0.0165860000997782
1970-01-01,,,-0.0574540011584759,-0.0574540011584759,-0.0574540011584759
1970-04-01,,,-0.00259699998423457,-0.00259699998423457,-0.00259699998423457
1970-07-01,,,-0.092568002641201,-0.092568002641201,-0.092568002641201
1970-10-01,,,-0.0599920004606247,-0.0599920004606247,-0.0599920004606247
1971-01-01,,,-0.0893500000238419,-0.0893500000238419,-0.0893500000238419
1971-04-01,,,0.0877010002732277,0.0877010002732277,0.0877010002732277
1971-07-01,,,-0.0100339995697141,-0.0100339995697141,-0.0100339995697141
1971-10-01,,,-0.152748003602028,-0.152748003602028,-0.152748003602028
1972-01-01,,,-0.0123690003529191,-0.0123690003529191,-0.0123690003529191
1972-04-01,,,-0.0341130010783672,-0.0341130010783672,-0.0341130010783672
1972-07-01,,,-0.0111760003492236,-0.0111760003492236,-0.0111760003492236
1972-10-01,,,-0.00591100007295609,-0.00591100007295609,-0.00591100007295609
1973-01-01,,,0.0528649985790253,0.0528649985790253,0.0528649985790253
1973-04-01,,,0.0581529997289181,0.0581529997289181,0.0581529997289181
1973-07-01,,,-0.0238790009170771,-0.0238790009170771,-0.0238790009170771
1973-10-01,,,-0.118995003402233,-0.118995003402233,-0.118995003402233
1974-01-01,,,0.0731870010495186,0.0731870010495186,0.0731870010495186
1974-04-01,,,0.0991349965333939,0.0991349965333939,0.0991349965333939
1974-07-01,,,-0.062219999730587,-0.062219999730587,-0.062219999730587
1974-10-01,,,-0.0307049993425608,-0.0307049993425608,-0.0307049993425608
1975-01-01,,,-0.0604309998452663,-0.0604309998452663,-0.0604309998452663
1975-04-01,,,-0.0243239998817444,-0.0243239998817444,-0.0243239998817444
1975-07-01,,,-0.0192970000207424,-0.0192970000207424,-0.0192970000207424
1975-10-01,,,-0.0292889997363091,-0.0292889997363091,-0.0292889997363091
1976-01-01,,,-0.0815029963850975,-0.0815029963850975,-0.0815029963850975
1976-04-01,,,-0.0145269995555282,-0.0145269995555282,-0.0145269995555282
1976-07-01,,,-0.0205499995499849,-0.0205499995499849,-0.0205499995499849
1976-10-01,,,-0.0211839992552996,-0.0211839992552996,-0.0211839992552996
1977-01-01,,,-0.0479729995131493,-0.0479729995131493,-0.0479729995131493
1977-04-01,,,-0.0327499993145466,-0.0327499993145466,-0.0327499993145466
1977-07-01,,,-0.0212980005890131,-0.0212980005890131,-0.0212980005890131
1977-10-01,,,-0.0220890007913113,-0.0220890007913113,-0.0220890007913113
1978-01-01,,,-0.0150840003043413,-0.0150840003043413,-0.0150840003043413
1978-04-01,,,-0.0144469998776913,-0.0144469998776913,-0.0144469998776913
1978-07-01,,,-0.0408059991896153,-0.0408059991896153,-0.0408059991896153
1978-10-01,,,0.0232270006090403,0.0232270006090403,0.0232270006090403
1979-01-01,,,-0.00999699998646975,-0.00999699998646975,-0.00999699998646975
1979-04-01,,,-0.00272500002756715,-0.00272500002756715,-0.00272500002756715
1979-07-01,,,0.0889550000429153,0.0889550000429153,0.0889550000429153
1979-10-01,,,0.00993300043046474,0.00993300043046474,0.00993300043046474
1980-01-01,,,0.181354999542236,0.181354999542236,0.181354999542236
1980-04-01,,,-0.405876994132996,-0.405876994132996,-0.405876994132996
1980-07-01,,,0.116497002542019,0.116497002542019,0.116497002542019
1980-10-01,,,0.24745400249958,0.24745400249958,0.24745400249958
1981-01-01,,,-0.0429200008511543,-0.0429200008511543,-0.0429200008511543
1981-04-01,,,0.152594998478889,0.152594998478889,0.152594998478889
1981-07-01,,,-0.0721850022673607,-0.0721850022673607,-0.0721850022673607
1981-10-01,,,-0.0863040015101433,-0.0863040015101433,-0.0863040015101433
1982-01-01,,,0.0612450018525124,0.0612450018525124,0.0612450018525124
1982-04-01,,,-0.0089149996638298,-0.0089149996638298,-0.0089149996638298
1982-07-01,,,-0.0435910001397133,-0.0435910001397133,-0.0435910001397133
1982-10-01,,,0.0453019998967648,0.0453019998967648,0.0453019998967648
1983-01-01,,,0.0340330004692078,0.0340330004692078,0.0340330004692078
1983-04-01,,,-0.00370000000111759,-0.00370000000111759,-0.00370000000111759
1983-07-01,,,-0.0198389999568462,-0.0198389999568462,-0.0198389999568462
1983-10-01,,,0.0276650004088879,0.0276650004088879,0.0276650004088879
1984-01-01,,,0.0151589997112751,0.0151589997112751,0.0151589997112751
1984-04-01,,,0.0137660000473261,0.0137660000473261,0.0137660000473261
1984-07-01,,,0.0286449994891882,0.0286449994891882,0.0286449994891882
1984-10-01,,,-0.0738359987735748,-0.0738359987735748,-0.0738359987735748
1985-01-01,,,0.00938700046390295,0.00938700046390295,0.00938700046390295
1985-04-01,,,-0.0147399995476007,-0.0147399995476007,-0.0147399995476007
1985-07-01,,,0.0253999996930361,0.0253999996930361,0.0253999996930361
1985-10-01,,,0.0078090000897646,0.0078090000897646,0.0078090000897646
1986-01-01,,,-0.0092359995469451,-0.0092359995469451,-0.0092359995469451
1986-04-01,,,0.0278980005532503,0.0278980005532503,0.0278980005532503
1986-07-01,,,-0.0388480015099049,-0.0388480015099049,-0.0388480015099049
1986-10-01,,,-0.00200699991546571,-0.00200699991546571,-0.00200699991546571
1987-01-01,,,0.0428400002419949,0.0428400002419949,0.0428400002419949
1987-04-01,,,0.0258540008217096,0.0258540008217096,0.0258540008217096
1987-07-01,,,-0.0160600002855062,-0.0160600002855062,-0.0160600002855062
1987-10-01,,,-0.0195889994502068,-0.0195889994502068,-0.0195889994502068
1988-01-01,,,-0.00883600022643805,-0.00883600022643805,-0.00883600022643805
1988-04-01,,,0.0580519996583462,0.0580519996583462,0.0580519996583462
1988-07-01,,,-0.0210219994187355,-0.0210219994187355,-0.0210219994187355
1988-10-01,,,0.0444799996912479,0.0444799996912479,0.0444799996912479
1989-01-01,,,0.0324740000069141,0.0324740000069141,0.0324740000069141
1989-04-01,,,0.0143640004098415,0.0143640004098415,0.0143640004098415
1989-07-01,,,-0.00522400019690394,-0.00522400019690394,-0.00522400019690394
1989-10-01,,,0.00367200002074242,0.00367200002074242,0.00367200002074242
1990-01-01,,,0.0257740002125502,0.0257740002125502,0.0257740002125502
1990-04-01,,,0.00448899995535612,0.00448899995535612,0.00448899995535612
1990-07-01,,,0.00719500007107854,0.00719500007107854,0.00719500007107854
1990-10-01,,,-0.0152110001072288,-0.0152110001072288,-0.0152110001072288
1991-01-01,,0.00956699997186661,0.00402700016275048,0.00956699997186661,0.00402700016275048
1991-04-01,,-0.0298970006406307,0.0233490001410246,-0.0298970006406307,0.0233490001410246
1991-07-01,,0.0198040008544922,0.0071620000526309,0.0198040008544922,0.0071620000526309
1991-10-01,,-0.0521509982645512,0.000669999979436398,-0.0521509982645512,0.000669999979436398
1992-01-01,,0.00856800004839897,-0.00160299998242408,0.00856800004839897,-0.00160299998242408
1992-04-01,,-0.0414169989526272,0.015366000123322,-0.0414169989526272,0.015366000123322
1992-07-01,,-0.096001997590065,-0.00479499995708466,-0.096001997590065,-0.00479499995708466
1992-10-01,,0.030935000628233,-0.0283029992133379,0.030935000628233,-0.0283029992133379
1993-01-01,,0.0133840003982186,0.0062989997677505,0.0133840003982186,0.0062989997677505
1993-04-01,,0.00506900018081069,0.0324679985642433,0.00506900018081069,0.0324679985642433
1993-07-01,,0.0210870001465082,0.0272540003061295,0.0210870001465082,0.0272540003061295
1993-10-01,,-0.0102789998054504,-0.0183470007032156,-0.0102789998054504,-0.0183470007032156
1994-01-01,,-0.0159600004553795,0.0588670000433922,-0.0159600004553795,0.0588670000433922
1994-04-01,,0.057073000818491,0.031895998865366,0.057073000818491,0.031895998865366
1994-07-01,,-0.0208689998835325,0.058143999427557,-0.0208689998835325,0.058143999427557
1994-10-01,,-0.000357000011717901,0.038942001760006,-0.000357000011717901,0.038942001760006
1995-01-01,0.032235998660326,0.00731199979782105,0.0753509998321533,0.032235998660326,0.032235998660326
1995-04-01,0.000674000009894371,0.0106340004131198,0.0228119995445013,0.000674000009894371,0.000674000009894371
1995-07-01,-0.025110000744462,-0.0200590007007122,0.00352200004272163,-0.025110000744462,-0.025110000744462
1995-10-01,-0.00695300009101629,0.0073339999653399,-0.001388999982737,-0.00695300009101629,-0.00695300009101629
1996-01-01,0.000108000000182074,0.00862300023436546,0.0139809995889664,0.000108000000182074,0.000108000000182074
1996-04-01,0.0191849991679192,0.00434699980542064,0.000377999996999279,0.0191849991679192,0.0191849991679192
1996-07-01,-0.0221430007368326,-0.0414079986512661,-0.00270100007764995,-0.0221430007368326,-0.0221430007368326
1996-10-01,-0.00138699996750802,0.00215799990110099,0.00862899981439114,-0.00138699996750802,-0.00138699996750802
1997-01-01,0.0297730006277561,0.0292220003902912,0.0127790002152324,0.0297730006277561,0.0297730006277561
1997-04-01,-0.0398989990353584,-0.00854500010609627,0.0103660002350807,-0.0398989990353584,-0.0398989990353584
1997-07-01,0.0041100000962615,0.00565000018104911,-0.0142700001597404,0.0041100000962615,0.0041100000962615
1997-10-01,-0.00946999993175268,-0.00275900005362928,-0.00718900002539158,-0.00946999993175268,-0.00946999993175268
1998-01-01,0.00868400000035763,0.0080960001796484,-0.00517999986186624,0.00868400000035763,0.00868400000035763
1998-04-01,-0.00414399988949299,0.00581499980762601,-0.00645199976861477,-0.00414399988949299,-0.00414399988949299
1998-07-01,0.0111659998074174,0.0296829994767904,-0.00444199983030558,0.0111659998074174,0.0111659998074174
1998-10-01,0.000257999985478818,-0.109922997653484,-0.0307020004838705,0.000257999985478818,0.000257999985478818
1999-01-01,-0.00234499992802739,0.00248600007034838,-0.0259460005909205,-0.00234499992802739,-0.00234499992802739
1999-04-01,0.00875699985772371,0.00106399995274842,0.014835000038147,0.00875699985772371,0.00875699985772371
1999-07-01,0.00383600010536611,-0.0010049999691546,0.0256069991737604,0.00383600010536611,0.00383600010536611
1999-10-01,0.0453240014612675,0.0374489985406399,-0.0157760009169579,0.0453240014612675,0.0453240014612675
2000-01-01,0.00409700023010373,-0.00937599968165159,0.00232500000856817,0.00409700023010373,0.00409700023010373
2000-04-01,0.0101889995858073,0.00992599967867136,0.0364309996366501,0.0101889995858073,0.0101889995858073
2000-07-01,0.0137149998918176,0.0055209998972714,-0.00591999990865588,0.0137149998918176,0.0137149998918176
2000-10-01,0.0209730006754398,0.0275749992579222,0.0122940000146627,0.0209730006754398,0.0209730006754398
2001-01-01,-0.0148290004581213,-0.0345130003988743,-0.0446409992873669,-0.0148290004581213,-0.0148290004581213
2001-04-01,-0.0107829999178648,-0.142847999930382,-0.0556249991059303,-0.0107829999178648,-0.0107829999178648
2001-07-01,-0.00643099984154105,0.00839500036090612,-0.0128960004076362,-0.00643099984154105,-0.00643099984154105
2001-10-01,-0.0607569999992847,0.00503499992191792,-0.0382529981434345,-0.0607569999992847,-0.0607569999992847
2002-01-01,-0.00920499954372644,-0.00394400022923946,-0.0521170012652874,-0.00920499954372644,-0.00920499954372644
2002-04-01,-0.00607299990952015,0.0143780000507832,0.020813999697566,-0.00607299990952015,-0.00607299990952015
2002-07-01,-0.0371930003166199,-0.0171750001609325,0.0104170003905892,-0.0371930003166199,-0.0371930003166199
2002-10-01,-0.0231810007244349,-0.00827400013804436,-0.0280029997229576,-0.0231810007244349,-0.0231810007244349
2003-01-01,0.0160080008208752,0.00967899989336729,0.00202900008298457,0.0160080008208752,0.0160080008208752
2003-04-01,0.0190249998122454,0.0410640016198158,-0.0229160003364086,0.0190249998122454,0.0190249998122454
2003-07-01,-0.0105119999498129,-0.00146900000981987,-0.0271760001778603,-0.0105119999498129,-0.0105119999498129
2003-10-01,-0.0116600003093481,0.00179100001696497,-0.0420989990234375,-0.0116600003093481,-0.0116600003093481
2004-01-01,0.0322370007634163,-0.0120310001075268,-0.00369599997065961,0.0322370007634163,0.0322370007634163
2004-04-01,-0.000517999986186624,-0.00765699986368418,0.00292599992826581,-0.000517999986186624,-0.000517999986186624
2004-07-01,0.0127839995548129,0.0021490000654012,0.0426860004663467,0.0127839995548129,0.0127839995548129
2004-10-01,-0.00975899957120419,0.00500399991869927,0.0454300008714199,-0.00975899957120419,-0.00975899957120419
2005-01-01,0.0224419999867678,-0.00559299997985363,0.016805000603199,0.0224419999867678,0.0224419999867678
2005-04-01,0.0249199997633696,0.0106109995394945,0.0530159994959831,0.0249199997633696,0.0249199997633696
2005-07-01,0.0042909998446703,0.00148600002285093,0.03095299936831,0.0042909998446703,0.0042909998446703
2005-10-01,0.000303999986499548,0.000891999981831759,0.026953000575304,0.000303999986499548,0.000303999986499548
2006-01-01,0.0322259999811649,0.0135439997538924,0.0209020003676415,0.0322259999811649,0.0322259999811649
2006-04-01,0.0100130001083016,0.0157370008528233,0.060444999486208,0.0100130001083016,0.0100130001083016
2006-07-01,-0.000575000012759119,0.00152799999341369,0.012614999897778,-0.000575000012759119,-0.000575000012759119
2006-10-01,-0.0112380003556609,0.00442400015890598,-0.00138000003062189,-0.0112380003556609,-0.0112380003556609
2007-01-01,-0.0276420004665852,0.00718000018969178,0.00863400008529425,-0.0276420004665852,-0.0276420004665852
2007-04-01,0.0219819992780685,0.0126679996028543,-0.00833300035446882,0.0219819992780685,0.0219819992780685
2007-07-01,-0.0649740025401115,-0.0427579991519451,-0.056343998759985,-0.0649740025401115,-0.0649740025401115
2007-10-01,0.0384230017662048,0.0454250015318394,-0.0378899984061718,0.0384230017662048,0.0384230017662048
2008-01-01,-0.0120289996266365,0.00894900038838387,,-0.0120289996266365,-0.0120289996266365
2008-04-01,-0.0346519984304905,0.00426799990236759,,-0.0346519984304905,-0.0346519984304905
2008-07-01,0.0198890008032322,0.0501670017838478,,0.0198890008032322,0.0198890008032322
2008-10-01,-0.0647090002894402,9.99999974737875e-06,,-0.0647090002894402,-0.0647090002894402
2009-01-01,-0.0144779998809099,0.0316339991986752,,-0.0144779998809099,-0.0144779998809099
2009-04-01,0.0244190003722906,0.00339700002223253,,0.0244190003722906,0.0244190003722906
2009-07-01,-0.0337070003151894,-0.00138300005346537,,-0.0337070003151894,-0.0337070003151894
2009-10-01,-0.0011170000070706,-0.019845999777317,,-0.0011170000070706,-0.0011170000070706
2010-01-01,0.00040300001273863,-0.0022189998999238,,0.00040300001273863,0.00040300001273863
2010-04-01,0.00318200001493096,-0.00543500017374754,,0.00318200001493096,0.00318200001493096
2010-07-01,-0.00794600043445826,-0.00456100003793836,,-0.00794600043445826,-0.00794600043445826
2010-10-01,0.00254200003109872,-0.00354800000786781,,0.00254200003109872,0.00254200003109872
2011-01-01,0.00189600000157952,-0.0164139997214079,,0.00189600000157952,0.00189600000157952
2011-04-01,0.00115000002551824,-0.00624800007790327,,0.00115000002551824,0.00115000002551824
2011-07-01,0.0107410000637174,0.00772800017148256,,0.0107410000637174,0.0107410000637174
2011-10-01,0.0105109997093678,-0.0115689998492599,,0.0105109997093678,0.0105109997093678
2012-01-01,0.00155799998901784,0.00547799980267882,,0.00155799998901784,0.00155799998901784
2012-04-01,0.00971299968659878,0.0114160003140569,,0.00971299968659878,0.00971299968659878
2012-07-01,0.0136320004239678,0.0159520003944635,,0.0136320004239678,0.0136320004239678
2012-10-01,0.00218400009907782,0.011145000346005,,0.00218400009907782,0.00218400009907782
2013-01-01,0.00411299988627434,0.012533999979496,,0.00411299988627434,0.00411299988627434
2013-04-01,0.00484000006690621,0.0169430002570152,,0.00484000006690621,0.00484000006690621
2013-07-01,-0.00277799996547401,0.00681099994108081,,-0.00277799996547401,-0.00277799996547401
2013-10-01,0.0041490001603961,0.00622399989515543,,0.0041490001603961,0.0041490001603961
2014-01-01,0.0104590002447367,0.0105339996516705,,0.0104590002447367,0.0104590002447367
2014-04-01,0.00864799972623587,-0.00622100010514259,,0.00864799972623587,0.00864799972623587
2014-07-01,0.00810800027102232,0.00228899996727705,,0.00810800027102232,0.00810800027102232
2014-10-01,-0.00820000004023314,0.0149440001696348,,-0.00820000004023314,-0.00820000004023314
2015-01-01,-0.0212580002844334,0.000169999999343418,,-0.0212580002844334,-0.0212580002844334
2015-04-01,-0.0100400000810623,0.000788000004831702,,-0.0100400000810623,-0.0100400000810623
2015-07-01,-0.0210480000823736,-0.00603700010105968,,-0.0210480000823736,-0.0210480000823736
2015-10-01,0.0259329993277788,0.0289980005472899,,0.0259329993277788,0.0259329993277788
2016-01-01,-0.0340900011360645,,,-0.0340900011360645,-0.0340900011360645
2016-04-01,-0.00553900003433228,,,-0.00553900003433228,-0.00553900003433228
2016-07-01,-0.00569699984043837,,,-0.00569699984043837,-0.00569699984043837
2016-10-01,0.01910600066185,,,0.01910600066185,0.01910600066185
2017-01-01,-0.0162259992212057,,,-0.0162259992212057,-0.0162259992212057
2017-04-01,0.0139509998261929,,,0.0139509998261929,0.0139509998261929
2017-07-01,0.0137550001963973,,,0.0137550001963973,0.0137550001963973
2017-10-01,0.00337700010277331,,,0.00337700010277331,0.00337700010277331
2018-01-01,0.00556199997663498,,,0.00556199997663498,0.00556199997663498
2018-04-01,0.00829300004988909,,,0.00829300004988909,0.00829300004988909
2018-07-01,0.00130999996326864,,,0.00130999996326864,0.00130999996326864
2018-10-01,0.013158000074327,,,0.013158000074327,0.013158000074327
2019-01-01,-0.0180130004882813,,,-0.0180130004882813,-0.0180130004882813
2019-04-01,-0.0343019999563694,,,-0.0343019999563694,-0.0343019999563694
2019-07-01,0.0299229994416237,,,0.0299229994416237,0.0299229994416237
2019-10-01,0.00565700000151992,,,0.00565700000151992,0.00565700000151992
2020-01-01,-0.0259809996932745,,,-0.0259809996932745,-0.0259809996932745
2020-04-01,-0.000721000018529594,,,-0.000721000018529594,-0.000721000018529594
2020-07-01,0.00141300004906952,,,0.00141300004906952,0.00141300004906952
2020-10-01,0.00304999994114041,,,0.00304999994114041,0.00304999994114041
2021-01-01,0.000613000011071563,,,0.000613000011071563,0.000613000011071563
2021-04-01,0.0102629996836185,,,0.0102629996836185,0.0102629996836185
2021-07-01,0.00585100008174777,,,0.00585100008174777,0.00585100008174777
2021-10-01,0.0158249996602535,,,0.0158249996602535,0.0158249996602535
2022-01-01,0.0390730015933514,,,0.0390730015933514,0.0390730015933514
2022-04-01,0.0191949997097254,,,0.0191949997097254,0.0191949997097254
2022-07-01,0.03524199873209,,,0.03524199873209,0.03524199873209
